0	0	1343.14	197.945	235.283	606.159	424.257	29.8077	112.739	26.723	109.325	
0	1	171.746	1448.44	498.66	46.4023	17.5626	661.016	1523.12	131.493	167.903	
0	2	24.5211	192.11	20.9117	117.533	106.732	42.6006	9.79129	66.5601	63.6928	
0	3	491.627	69.5475	788.01	384.073	11.4032	1046.31	117.002	68.5219	1026.94	
0	4	25.7083	190.95	49.2745	37.6383	1032.27	26.6431	157.673	131.603	2232.53	
0	5	79.8786	127.586	9.17483	79.4803	100.78	10.2522	587.896	8.26565	8.53501	
0	6	71.7928	334.907	370.201	190.423	75.9704	462.99	23.2796	196.127	6.41417	
0	7	157.789	144.064	295.343	254.129	25.4949	24.138	258.776	45.9013	2426.92	
0	8	455.261	572.655	356.075	12.3826	56.9139	18.8143	219.728	16.2109	73.5612	
0	9	54.5692	795.341	77.2746	381.249	126.406	1235.99	291.687	10.4978	13.8785	
0	10	12.1223	1231.01	353.068	6.41217	64.7107	493.668	17.4593	8.9953	29.2033	
0	11	140.3	216.568	1153.56	69.9582	34.8997	135.162	83.9284	13.5739	123.255	
0	12	18.3023	162.209	126.455	16.6457	92.2488	219.685	129.114	814.767	74.7343	
0	13	78.9417	536.473	24.4753	79.1296	49.6787	152.261	138.569	14.799	625.608	
0	14	491.172	144.686	107.342	17.3048	85.2549	16.6412	262.943	156.121	537.378	
0	15	14.494	85.0869	64.9749	1.67254	100.377	105.239	9.49695	466.56	15.9131	
0	16	70.5214	591.639	29.8833	514.104	24.8996	20.0352	3595.6	628.747	65.2718	
0	17	417.014	2008.71	1364.1	153.882	13.017	1169.82	127.309	5433.12	302.147	
0	18	470.267	172.176	83.1855	18.6893	115.713	21.8687	502.053	593.574	218.956	
0	19	98.6987	146.201	167.648	131.811	177.754	101.54	46.1734	38.9896	646.152	
0	20	58.5311	598.984	23.3767	44.9235	5.94344	12.9524	375.245	466.482	158.292	
0	21	586.908	1822.5	21.1284	46.2519	9.83737	12.7344	494.209	1204.04	30.8112	
0	22	16.7397	105.142	46.4964	111.366	220.811	15.8921	11.367	448.665	8.12821	
0	23	89.065	22.2081	951.23	1056.27	397.325	14.5227	36.0915	19.6243	38.578	
0	24	215.951	40.3464	147.833	81.8732	18.7015	9.42596	80.3805	75.3747	691.726	
0	25	81.7031	823.278	68.3872	120.317	62.024	36.3431	1663.65	811.156	41.838	
0	26	75.0056	56.9553	462.017	9.68027	9.46746	10.9994	8.41921	44.2069	52.9151	
0	27	20.917	47.8997	304.189	11.6219	11.9676	306.816	4.64608	52.9833	41.4975	
0	28	148.232	14.1788	36.8962	47.0506	696.797	16.9494	5.14715	267.272	395.577	
0	29	234.096	83.7034	14.2384	135.996	6.53191	4.99851	72.1814	105.651	182.558	
0	30	306.613	247.031	242.099	154.246	132.649	209.192	796.503	371.114	69.5716	
0	31	166.254	13.4999	802.898	8.4418	40.9894	421.35	121.612	159.289	108.78	
